,type,id,var_noise,initial_SNR,visu_SNR,sure_SNR,bayes_SNR,spc3_SNR,cusum_SNR,cusum2_SNR
166,heavsine,3,0.004,5341.914977256269,5.330049188273894,-9.137936075120901,0.10301267094578362,-15.44262754057135,-16.930792552461632,-0.19223615526116977
167,heavsine,3,0.006,2604.797454925872,4.376576046702115,-5.903821443825748,0.27010930697707064,-13.010283773419047,-13.861557084221651,2.0525043498445643
168,heavsine,3,0.008,1310.1461523246164,5.451421888201347,-3.2735282829446053,1.1761942321006764,-10.044209165412193,-10.8500953121067,4.7263734075209785
169,heavsine,3,0.01,826.1677154060637,5.247079961060463,-1.65586868027058,1.7860835907237447,-7.523746346677521,-8.907846602946186,6.059467776363815
170,heavsine,4,0.002,18976.814787945303,5.0109763726386305,-10.32192794864391,0.014966940128979072,-16.598363749978386,-23.462054167931356,-3.2812602377970377
171,heavsine,4,0.004,4865.999820263361,5.909595323775818,-8.185290567401944,0.21807470432940124,-10.713140915176709,-17.559263498303743,1.9513127968258313
172,heavsine,4,0.006,2013.7597273919398,5.5594079268100485,-2.752451096350202,0.38945128386126954,-7.003459709637206,-13.780364753435851,3.6781025033612997
173,heavsine,4,0.008,1088.546438909222,6.1710881955346455,-1.0915217376067534,1.4080041270383579,-4.451822816959924,-11.122024762461734,5.110033994280926
174,heavsine,4,0.01,711.7188537589182,5.075687269898632,0.1219120692962998,1.0469976257779545,-3.1336656821314306,-9.315861265323239,5.118419286470082
175,heavsine,5,0.002,19694.856884824403,4.565132073337768,-13.704518726368821,0.02359786368156655,-21.593751593398032,-22.605360529326127,-5.895744833023592
176,heavsine,5,0.004,5385.001826792759,3.9337125505928534,-8.394986046040945,0.15340669187247352,-14.958655234414904,-17.00687745688786,-1.600725835437671
177,heavsine,5,0.006,2149.751388778741,5.049519746056369,-4.690205118697908,1.0516004691766336,-11.268037583028379,-13.118412238522893,1.2288930878999422
178,heavsine,5,0.008,1340.8769258842126,4.650279547533361,-4.5586425323151145,1.1187031493259127,-9.997210598261862,-11.000790809482147,2.0648448857168087
179,heavsine,5,0.01,900.0282852711279,4.858210220711975,-1.2127119923862335,1.6509801768783068,-8.296570239571654,-9.279310875161594,3.5639147206891977
180,heavsine,6,0.002,20975.577713678416,4.767132661435957,-16.610363236981478,0.011402003004523417,-24.878126233328686,-25.648081105728473,-9.95569235998498
181,heavsine,6,0.004,5896.879999178846,5.153585183094465,-10.414453515881783,0.12042481742032736,-19.3773069468855,-20.14775971457643,-4.855473106953266
182,heavsine,6,0.006,2484.5138868511767,4.443443981236344,-7.557688881941987,0.35513175419587106,-15.651307526648742,-16.398614802093306,-1.4765346540347435
183,heavsine,6,0.008,1398.1026107687426,4.437826398312819,-5.177853449938839,0.586682514750475,-13.142750512952768,-13.869779411157452,0.03559202542376555
184,heavsine,6,0.01,880.7751954523422,5.244456340510433,-1.6214450583005366,0.9872263326728112,-11.105641235090415,-11.893953374176053,1.2895865032899207
185,heavsine,7,0.002,25707.099384301706,4.282208189799068,-10.123878688235948,0.0035774469555591762,-29.521478197389342,-29.78956154215705,-12.199925156003424
186,heavsine,7,0.004,6461.316477536091,4.415499951544685,-5.0005615067014695,0.030756543191219718,-23.52315400576421,-23.785439879909454,-6.181318805047452
